PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,confounder,random,continous1,continous2
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,,S,1,97,2.1463810579768987,19.20523061387054
619,1,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,F4,S,0,32,2.8845241393888963,21.815333230561865
620,0,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,,S,0,68,1.2130338823678746,2.335420133618106
621,0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,,C,1,11,2.221057378661628,7.337089888653363
622,1,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,D19,S,0,9,3.3521479268026995,20.340154683439295
623,1,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,,C,1,92,0.8110860774585893,17.653765426537866
624,0,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029,7.8542,,S,0,10,0.7137161984273908,20.608291070917062
625,0,3,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,54636,16.1,,S,1,93,2.134041003047905,4.437229330113881
626,0,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963,32.3208,D50,S,1,36,3.748163710208623,20.42251630694975
627,0,2,"Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,,Q,0,47,2.0024726208313157,14.520054371283166
628,1,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502,77.9583,D9,S,1,4,3.0938733842639468,17.436724986764325
629,0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,,S,0,4,0.30035215631380874,20.772280450711094
630,0,3,"O'Connell, Mr. Patrick D",male,,0,0,334912,7.7333,,Q,0,28,0.7341887281874313,20.638341485201305
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,A23,S,0,24,2.3765092525059566,10.428580513073413
632,0,3,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,347743,7.0542,,S,1,11,1.9034926925654108,13.013250408251656
633,1,1,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,13214,30.5,B50,C,0,5,2.5061366700076126,12.423764517387404
634,0,1,"Parr, Mr. William Henry Marsh",male,,0,0,112052,0.0,,S,0,64,1.0628575902554305,11.478804181017496
635,0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,,S,1,96,1.8182652988124879,9.66696125189334
636,1,2,"Davis, Miss. Mary",female,28.0,0,0,237668,13.0,,S,0,34,1.237679132830678,6.514189553714555
637,0,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,,S,0,65,3.5560946929081374,17.484536392762546
638,0,2,"Collyer, Mr. Harvey",male,31.0,1,1,C.A. 31921,26.25,,S,0,51,3.229895866710137,12.297729201176688
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,3101295,39.6875,,S,1,70,1.088470633144952,13.709552485416669
640,0,3,"Thorneycroft, Mr. Percival",male,,1,0,376564,16.1,,S,0,55,1.0809522111241683,17.33842587681873
641,0,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542,,S,1,94,2.6036723750346313,19.83134489718724
642,1,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,B35,C,0,53,0.9350398920024849,3.0128267217337177
643,0,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,,S,1,65,0.18044532879961217,8.18631559425195
644,1,3,"Foo, Mr. Choong",male,,0,0,1601,56.4958,,S,1,57,0.8917773436387106,6.097429676046355
645,1,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,,C,1,98,3.4108665072701343,4.401324340903873
646,1,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,D33,C,1,43,0.6673777328892436,2.4667411651804496
647,0,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,,S,0,18,0.7550246938289598,19.692884033454572
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,A26,C,1,42,2.782140403528424,13.34262856413417
649,0,3,"Willey, Mr. Edward",male,,0,0,S.O./P.P. 751,7.55,,S,0,65,0.9424560890679694,0.03484988416911938
650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,,S,0,90,1.9827758024129647,19.18293110944322
651,0,3,"Mitkoff, Mr. Mito",male,,0,0,349221,7.8958,,S,0,8,3.992485604495524,19.717338055656125
652,1,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,,S,1,4,0.7799860177290192,7.108417645744243
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,,S,0,10,1.5959416628074976,16.125014405106256
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,,0,0,330919,7.8292,,Q,1,9,2.6735119859228162,1.0793283330544214
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,,Q,0,73,2.1660099635021424,9.704596807373912
656,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,,S,0,44,1.5168409279569888,9.99629520014645
657,0,3,"Radeff, Mr. Alexander",male,,0,0,349223,7.8958,,S,1,86,3.4231192467856575,19.79803825789063
658,0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,,Q,0,13,0.10498306353991005,17.84713127461605
659,0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,,S,0,65,2.250448357954858,6.241846487269355
660,0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,D48,C,1,1,1.572146899958152,15.399908059749299
661,1,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,,S,1,55,2.525821930185541,19.244022629896076
662,0,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,,C,1,63,3.845076948217777,19.733364137166205
663,0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,E58,S,1,70,3.266599463933164,7.786822468136423
664,0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,,S,1,98,1.849921361751517,5.236641512581615
665,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,,S,0,60,2.1799927112758035,10.43282814180952
666,0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,,S,0,41,0.03503699475033262,19.346236693369836
667,0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,,S,0,29,2.9416404810800634,17.712515142569366
668,0,3,"Rommetvedt, Mr. Knud Paust",male,,0,0,312993,7.775,,S,0,61,2.77016689268114,1.022563935082604
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,,S,1,0,3.7858131326704285,17.721653397554043
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,,1,0,19996,52.0,C126,S,1,75,1.8401428085051608,5.783494751611489
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,,S,1,67,1.2831671056380989,1.71333800895763
672,0,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,B71,S,1,84,3.3738878437223505,10.66487006966703
673,0,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,,S,1,27,0.7963680118168406,11.498809638395658
674,1,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,,S,0,10,1.961940051959143,11.815093654917574
675,0,2,"Watson, Mr. Ennis Hastings",male,,0,0,239856,0.0,,S,0,80,0.48743285807141623,14.578233916857982
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,,S,0,81,3.3375499046103574,2.297555270872545
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,,S,1,19,3.050945410004413,12.092015373018759
678,1,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,,S,1,81,2.289638637266434,8.41264598011913
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,,S,0,57,1.614939074994088,10.94127008268378
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,1,93,3.2991904236617136,12.596578184672275
681,0,3,"Peters, Miss. Katie",female,,0,0,330935,8.1375,,Q,1,64,2.6755236828982807,12.824797663944485
682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,D49,C,0,70,0.31603579001459847,17.562436775394378
683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,,S,0,78,2.8733551857974753,15.925060293355083
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,,S,1,13,0.19536098103511002,10.803433509799687
685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,,S,0,25,1.6451087935169255,4.008755521556735
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,,C,0,31,2.584089231396227,18.31928051136217
687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,,S,1,55,1.8918078928932691,13.724519049397514
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,,S,0,85,3.952934530539473,14.513833605355101
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,,S,0,4,1.864398409717297,16.064669858055503
690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,S,1,5,0.9833219795664903,8.476223474550988
691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,S,1,34,1.0735024299052038,7.854231815940067
692,1,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,,C,0,0,3.6139820049128173,3.546500704886897
693,1,3,"Lam, Mr. Ali",male,,0,0,1601,56.4958,,S,1,50,2.381718362696742,21.683456442750778
694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,,C,1,81,3.5621099662486824,2.065988222246647
695,0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,,S,1,66,2.4676788989851524,14.515656757607996
696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,,S,1,74,2.876586539470909,12.167480224758293
697,0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,,S,0,70,2.292700470995612,12.007650647761617
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,,0,0,35852,7.7333,,Q,0,54,0.8134057312417062,17.29028500780409
699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C68,C,1,96,2.6182369099930805,3.5315031369638223
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,S,1,40,3.745275698348334,21.035966590162005
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,C,0,91,3.992132529358518,2.266856914901654
702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,S,1,19,3.0614693314062285,13.083197513995087
703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,,C,0,56,0.7524128570101407,19.087020469486273
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,,Q,1,2,2.1074503916191047,20.739532076143778
705,0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,,S,0,37,3.1984254314731086,4.133060532366187
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,,S,1,45,3.359188267801717,1.6292318667482006
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,,S,0,73,1.7326141777903508,0.9410538299286437
708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,S,0,17,2.8464008394263542,10.953225345800968
709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,,S,1,71,1.686590168205183,19.4073242978551
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,1,2661,15.2458,,C,1,72,1.2390735805752469,20.374316219269804
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,C,0,2,3.2568179310227823,14.997577314268142
712,0,1,"Klaber, Mr. Herman",male,,0,0,113028,26.55,C124,S,1,17,2.865448735535582,14.401809903268065
713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,S,1,75,3.8156603120868198,1.3663113655755723
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,,S,1,32,3.534743623494286,8.477981098984136
715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,,S,1,53,2.2424766515241394,9.112113516717478
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,S,0,14,1.9263446883467998,7.88887058772715
717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C45,C,1,10,3.019544666609501,9.528241264093598
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,1,63,3.6230224487175517,17.260083389336987
719,0,3,"McEvoy, Mr. Michael",male,,0,0,36568,15.5,,Q,0,18,3.7984303243557695,20.410617340664796
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,,S,1,32,1.442257071661352,9.628358984880016
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,,S,1,27,0.4415095977443064,21.74043886757684
722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,,S,0,19,3.6483102246416785,5.999117618418142
723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,,S,0,32,0.5446961008206133,9.111873483383926
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,,S,1,29,3.6604928551293994,2.4945398919926127
725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,S,1,6,1.029914731869408,8.872924951134568
726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,,S,0,5,3.7826767856890706,15.791065271214563
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,,S,0,76,0.8828380791149759,19.465171338700145
728,1,3,"Mannion, Miss. Margareth",female,,0,0,36866,7.7375,,Q,1,48,3.2536569847614913,0.09813427694072074
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,,S,1,21,0.3868909492320549,20.348411792234213
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,,S,1,56,1.9819352619726267,15.422539247388727
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,S,0,76,2.752011238729347,16.232160683165375
732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,,C,0,79,1.7330590088612503,21.09749390316041
733,0,2,"Knight, Mr. Robert J",male,,0,0,239855,0.0,,S,0,57,2.0927394938387964,21.22380844441677
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,,S,1,79,2.095752637602812,4.3580271916233855
735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,,S,1,79,1.9607360259783593,1.5033390224867158
736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,,S,0,20,1.3278721009001297,18.089834944054004
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,,S,1,35,1.3232218092102634,12.731657797575958
738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,B101,C,1,26,0.4864791805665525,12.664145867862675
739,0,3,"Ivanoff, Mr. Kanio",male,,0,0,349201,7.8958,,S,0,8,1.5164567253192538,10.911321331876298
740,0,3,"Nankoff, Mr. Minko",male,,0,0,349218,7.8958,,S,0,11,1.2335429080349876,20.29124629606898
741,1,1,"Hawksford, Mr. Walter James",male,,0,0,16988,30.0,D45,S,0,56,2.8605223147129935,2.7298655415393256
742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,C46,S,1,53,2.3946685943466117,9.285422214372918
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,1,38,3.740685575976137,15.075187186953045
744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,,S,1,50,2.097466443236167,21.689762601015754
745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,,S,0,39,0.6687242525178378,21.206364298153872
746,0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,B22,S,1,60,1.6037250368427065,1.7913662442107907
747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,,S,0,87,0.5407680831755068,3.878545740602009
748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,,S,0,29,1.1373896653693993,21.51284392152439
749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,S,0,23,3.8921306954091923,18.42100313165973
750,0,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,,Q,0,43,3.4203226966103544,14.786130163326892
751,1,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,,S,0,16,2.3229231738852656,14.841588814294154
752,1,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,S,0,54,3.3779035362189442,12.019163439470686
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,,S,1,38,1.4374665343162913,14.801637688188457
754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,,S,0,27,0.5919384545862503,21.43175804959336
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,,S,0,94,2.850547513691671,4.9652344216064686
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,,S,0,27,0.8910702145822809,5.183990797702547
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,,S,1,27,3.169753205719797,21.94345148752046
758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,,S,0,46,2.4553197197429464,18.66888804046902
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,,S,1,23,3.4462145333950898,10.217552330222322
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,B77,S,1,84,3.5564096134865757,10.761103746468196
761,0,3,"Garfirth, Mr. John",male,,0,0,358585,14.5,,S,0,14,2.3550561423879897,15.29863579209945
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,,S,1,48,1.934378747823815,9.27697540861024
763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,,C,0,91,3.1269711064000774,11.724710196286624
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,S,0,95,2.1466999817129904,1.0210926806422946
765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,,S,0,26,0.455302027742877,2.988067568834807
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,D11,S,1,43,2.84190765236196,19.721595001761163
767,0,1,"Brewe, Dr. Arthur Jackson",male,,0,0,112379,39.6,,C,0,94,0.0615584188197289,18.159181159251435
768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,,Q,0,54,2.13858423968157,0.7450048931951103
769,0,3,"Moran, Mr. Daniel J",male,,1,0,371110,24.15,,Q,0,27,0.43151840254826457,21.794893422602076
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,,S,0,22,1.8805899038774605,6.153941571297124
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,,S,1,40,1.5337647791996192,3.452143563710461
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,,S,0,7,1.212347452138908,1.847469038957756
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,0,75,0.8901086640654885,16.04418156478543
774,0,3,"Elias, Mr. Dibo",male,,0,0,2674,7.225,,C,1,46,2.0114469362885394,18.428375351021618
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,,S,1,8,0.3666041202216106,20.947492781724204
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,,S,1,62,0.8872108474988751,8.43922615850859
777,0,3,"Tobin, Mr. Roger",male,,0,0,383121,7.75,F38,Q,1,75,2.9643906741974697,11.968868468797037
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,,S,0,91,1.7960542194027367,20.872154714587875
779,0,3,"Kilgannon, Mr. Thomas J",male,,0,0,36865,7.7375,,Q,1,18,2.2746790233560508,4.302107147817074
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,S,1,93,0.8832669975237071,10.08541586728814
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,,C,1,6,0.37301018311470413,2.4757310270772956
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,1,13,0.8946341281008516,13.31240705929289
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,1,41,1.2258426095272474,21.495405405909764
784,0,3,"Johnston, Mr. Andrew G",male,,1,2,W./C. 6607,23.45,,S,0,94,3.612744309133774,6.674046413234767
785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,,S,0,94,2.283440822021937,16.68794889675528
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,,S,0,89,3.727740906883721,8.039028808434814
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,,S,1,43,3.5041838735158515,14.978092239615886
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,,Q,0,11,0.11208786210698296,2.7598157308766824
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,,S,0,57,1.1153148645627713,2.82878852794996
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,C,1,44,1.011891392871207,21.013299368923498
791,0,3,"Keane, Mr. Andrew ""Andy""",male,,0,0,12460,7.75,,Q,1,95,2.1133963271905234,6.796849959728181
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,,S,1,67,0.6999911072084455,18.252550062288318
793,0,3,"Sage, Miss. Stella Anna",female,,8,2,CA. 2343,69.55,,S,1,67,1.1401103933525283,14.204433017976644
794,0,1,"Hoyt, Mr. William Fisher",male,,0,0,PC 17600,30.6958,,C,1,63,0.4894105822528232,10.548371753851518
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,,S,0,63,3.092821344557548,0.1487478581452879
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,,S,0,71,1.2252351172757914,4.696672865781278
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,0,73,1.372564491789304,7.060378938606514
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,,S,0,20,1.76870117871806,20.89708047088384
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,,C,1,14,0.6736697168980603,13.540260216148893
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,,S,0,32,2.882835810673521,1.812602430544918
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,,S,1,41,0.18646039098788192,20.141573661089996
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,,S,1,33,3.1298805802624314,3.3900944742138326
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S,0,72,1.843971779109871,9.047051090312449
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,,C,0,45,0.14624313194588812,12.098966154026172
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,,S,0,73,0.544283727676969,8.365492825676986
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,,S,1,96,1.4710143408250946,16.85576647838594
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,S,1,24,1.2102911257418487,0.8780486738440052
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,,S,0,40,0.8274112347382978,12.604115438795338
809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,,S,1,66,2.482643209703353,18.579261539052755
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,0,67,1.9945972156284215,19.53339704670867
811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,,S,1,62,2.369529091787147,15.818238367426476
812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,,S,1,57,1.9281623610850538,17.495759861499486
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,,S,0,33,3.701531498565177,18.219053424950904
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,,S,1,84,2.9488359761671776,14.121221638240582
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,,S,0,0,0.7231242587591757,17.66864625826638
816,0,1,"Fry, Mr. Richard",male,,0,0,112058,0.0,B102,S,1,86,1.1411761628869863,2.6898370853324165
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,,S,0,27,2.636289973657511,19.90468580682067
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,,C,0,93,3.148606115966006,4.102647042285939
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,,S,1,74,1.123030018357119,4.702145023730447
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,,S,0,64,3.6932805386302685,12.226712225190907
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S,1,67,1.6388595891665978,15.459181201698266
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,,S,1,99,0.21622942283372515,6.895088406720346
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,,S,0,54,2.501682882054451,17.448103799992708
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,0,50,3.963979673277292,21.208433457925537
